issue,system,sku,barcode,product,detail,origio_kind,origio_seasons
DUPLICATE_SKU,shopify,FTGD-EDVRD,,Christopher,SKU appears 17x in shopify,,
DUPLICATE_SKU,shopify,FTGD-EDVRD,,Winchester,SKU appears 17x in shopify,,
DUPLICATE_SKU,shopify,FTGD-EDVRD,,Cassidy,SKU appears 17x in shopify,,
DUPLICATE_SKU,shopify,FTGD-EDVRD,,Watkins,SKU appears 17x in shopify,,
DUPLICATE_SKU,shopify,FTGD-EDVRD,,Hill,SKU appears 17x in shopify,,
NO_BARCODE,cin7,2526-1208-511-L16,,"M.O.P button 511 White, L16","no barcode, not SS27",MATERIAL,CONTINUITY
NO_BARCODE,cin7,2526-1208-511-L18,,"M.O.P button 511 White, L18","no barcode, not SS27",MATERIAL,CONTINUITY
NO_BARCODE,cin7,2526-1208-511-L20,,"M.O.P button 511 White, L20","no barcode, not SS27",,
NO_BARCODE,cin7,2526-1208-511-L22,,"M.O.P button 511 White, L22","no barcode, not SS27",,
NO_BARCODE,cin7,2526-1208-511-L24,,"M.O.P button 511 White, L24","no barcode, not SS27",,
NO_BARCODE,cin7,2526-1208-511-L28,,"M.O.P button 511 White, L28","no barcode, not SS27",,
NO_BARCODE,cin7,2526-1208-511-L32,,"M.O.P button 511 White, L32","no barcode, not SS27",,
NO_BARCODE,cin7,2526-1208-5120-L16,,"M.O.P button 5120 Trocas Smoke Brown, L16","no barcode, not SS27",,
NO_BARCODE,cin7,2526-1208-5120-L18,,"M.O.P button 5120 Trocas Smoke Brown, L18","no barcode, not SS27",MATERIAL,CONTINUITY
NO_BARCODE,cin7,2526-1208-5120-L20,,"M.O.P button 5120 Trocas Smoke Brown, L20","no barcode, not SS27",,
NO_BARCODE,cin7,2526-1208-5120-L22,,"M.O.P button 5120 Trocas Smoke Brown, L22","no barcode, not SS27",,
NO_BARCODE,cin7,2526-1208-5120-L24,,"M.O.P button 5120 Trocas Smoke Brown, L24","no barcode, not SS27",MATERIAL,CONTINUITY
NO_BARCODE,cin7,2526-1208-5120-L28,,"M.O.P button 5120 Trocas Smoke Brown, L28","no barcode, not SS27",,
NO_BARCODE,cin7,2526-1208-5120-L32,,"M.O.P button 5120 Trocas Smoke Brown, L32","no barcode, not SS27",MATERIAL,CONTINUITY
NO_BARCODE,cin7,2526-1208-515-L16,,"M.O.P button 515 Smoke, L16","no barcode, not SS27",MATERIAL,CONTINUITY
NO_BARCODE,cin7,2526-1208-515-L18,,"M.O.P button 515 Smoke, L18","no barcode, not SS27",MATERIAL,CONTINUITY
NO_BARCODE,cin7,2526-1208-515-L20,,"M.O.P button 515 Smoke, L20","no barcode, not SS27",MATERIAL,CONTINUITY
NO_BARCODE,cin7,2526-1208-515-L22,,"M.O.P button 515 Smoke, L22","no barcode, not SS27",,
NO_BARCODE,cin7,2526-1208-515-L24,,"M.O.P button 515 Smoke, L24","no barcode, not SS27",MATERIAL,CONTINUITY
NO_BARCODE,cin7,2526-1208-515-L28,,"M.O.P button 515 Smoke, L28","no barcode, not SS27",MATERIAL,CONTINUITY
NO_BARCODE,cin7,2526-1208-515-L32,,"M.O.P button 515 Smoke, L32","no barcode, not SS27",MATERIAL,CONTINUITY
NO_BARCODE,cin7,2526-1208-516-L16,,"M.O.P button 516 White White, L16","no barcode, not SS27",,
NO_BARCODE,cin7,2526-1208-516-L18,,"M.O.P button 516 White White, L18","no barcode, not SS27",MATERIAL,CONTINUITY
NO_BARCODE,cin7,2526-1208-516-L20,,"M.O.P button 516 White White, L20","no barcode, not SS27",MATERIAL,CONTINUITY
NO_BARCODE,cin7,2526-1208-516-L22,,"M.O.P button 516 White White, L22","no barcode, not SS27",,
NO_BARCODE,cin7,2526-1208-516-L24,,"M.O.P button 516 White White, L24","no barcode, not SS27",,
NO_BARCODE,cin7,2526-1208-516-L28,,"M.O.P button 516 White White, L28","no barcode, not SS27",,
NO_BARCODE,cin7,2526-1208-516-L32,,"M.O.P button 516 White White, L32","no barcode, not SS27",,
NO_BARCODE,cin7,2526-1208-517-L16,,"M.O.P button 517 White, L16","no barcode, not SS27",MATERIAL,CONTINUITY
NO_BARCODE,cin7,2526-1208-517-L18,,"M.O.P button 517 White, L18","no barcode, not SS27",MATERIAL,CONTINUITY
NO_BARCODE,cin7,2526-1208-517-L20,,"M.O.P button 517 White, L20","no barcode, not SS27",MATERIAL,CONTINUITY
NO_BARCODE,cin7,2526-1208-517-L22,,"M.O.P button 517 White, L22","no barcode, not SS27",,
NO_BARCODE,cin7,2526-1208-517-L24,,"M.O.P button 517 White, L24","no barcode, not SS27",MATERIAL,CONTINUITY
NO_BARCODE,cin7,2526-1208-517-L28,,"M.O.P button 517 White, L28","no barcode, not SS27",,
NO_BARCODE,cin7,2526-1208-517-L32,,"M.O.P button 517 White, L32","no barcode, not SS27",,
NO_BARCODE,cin7,AVLAGTE-VARER-SS26-OS,,Avlagte Varer SS26,"no barcode, not SS27",,
NO_BARCODE,cin7,Bailey-Tapered,,Bailey Tapered,"no barcode, not SS27",,
NO_BARCODE,cin7,Barnes-Wide,,Barnes Wide,"no barcode, not SS27",,
NO_BARCODE,cin7,CHIMI-Aviator-SG///ikke bruk,,Aviator Soft Gold,"no barcode, not SS27",,
NO_BARCODE,cin7,CHIMI-LP-05M,,05 Light Purple OS,"no barcode, not SS27",,
NO_BARCODE,cin7,Chimi solbriller,,Chimi solbriller,"no barcode, not SS27",,
NO_BARCODE,cin7,Discount,,Discount,"no barcode, not SS27",,
NO_BARCODE,cin7,DiscountAdjustment,,DiscountAdjustment,"no barcode, not SS27",,
NO_BARCODE,cin7,Div-Kost,,Diverse kostnader,"no barcode, not SS27",,
NO_BARCODE,cin7,EXT-BKST-KYVL-Nubuck Black-40,,"Kyoto VL Soft Suede & Nubuck Black, 40","no barcode, not SS27",,
NO_BARCODE,cin7,EXT-HSTR-20210-100-7,,Deerskin Primaloft Rib Black 7,"no barcode, not SS27",,
NO_BARCODE,cin7,EXT-PB-MCH-FM-MRN-6.5,,Michael Femme Lisse Marron 6.5,"no barcode, not SS27",,
NO_BARCODE,cin7,EXT-PR-AVR-VLGR-8.5,,"Avoriaz Velours Graphite, 8.5","no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,cin7,EXT-RW-3140-10,,3140 Classic Chukka 10,"no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,cin7,EXT-RW-3140-10.5,,3140 Classic Chukka 10.5,"no barcode, not SS27",,
NO_BARCODE,cin7,EXT-RW-3140-11,,3140 Classic Chukka 11,"no barcode, not SS27",,
NO_BARCODE,cin7,EXT-RW-3140-11.5,,3140 Classic Chukka 11.5,"no barcode, not SS27",,
NO_BARCODE,cin7,EXT-RW-3140-12,,3140 Classic Chukka 12,"no barcode, not SS27",,
NO_BARCODE,cin7,EXT-RW-3140-7,,3140 Classic Chukka 7,"no barcode, not SS27",,
NO_BARCODE,cin7,EXT-RW-3140-7.5,,3140 Classic Chukka 7.5,"no barcode, not SS27",,
NO_BARCODE,cin7,EXT-RW-3140-8,,3140 Classic Chukka 8,"no barcode, not SS27",,
NO_BARCODE,cin7,EXT-RW-3140-8.5,,3140 Classic Chukka 8.5,"no barcode, not SS27",,
NO_BARCODE,cin7,EXT-RW-3140-9,,3140 Classic Chukka 9,"no barcode, not SS27",,
NO_BARCODE,cin7,EXT-RW-3140-9.5,,3140 Classic Chukka 9.5,"no barcode, not SS27",,
NO_BARCODE,cin7,EXT-RW-3141-10,,3141 Chukka Briar Oil Slick 10,"no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,cin7,EXT-RW-3141-10.5,,3141 Chukka Briar Oil Slick 10.5,"no barcode, not SS27",,
NO_BARCODE,cin7,EXT-RW-3141-11,,3141 Chukka Briar Oil Slick 11,"no barcode, not SS27",,
NO_BARCODE,cin7,EXT-RW-3141-11.5,,3141 Chukka Briar Oil Slick 11.5,"no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,cin7,EXT-RW-3141-12,,3141 Chukka Briar Oil Slick 12,"no barcode, not SS27",,
NO_BARCODE,cin7,EXT-RW-3141-13,,3141 Chukka Briar Oil Slick 13,"no barcode, not SS27",,
NO_BARCODE,cin7,EXT-RW-3141-14,,3141 Chukka Briar Oil Slick 14,"no barcode, not SS27",,
NO_BARCODE,cin7,EXT-RW-3141-6,,3141 Chukka Briar Oil Slick 6,"no barcode, not SS27",,
NO_BARCODE,cin7,EXT-RW-3141-6.5,,3141 Chukka Briar Oil Slick 6.5,"no barcode, not SS27",,
NO_BARCODE,cin7,EXT-RW-3141-7,,3141 Chukka Briar Oil Slick 7,"no barcode, not SS27",,
NO_BARCODE,cin7,EXT-RW-3141-7.5,,3141 Chukka Briar Oil Slick 7.5,"no barcode, not SS27",,
NO_BARCODE,cin7,EXT-RW-3141-8,,3141 Chukka Briar Oil Slick 8,"no barcode, not SS27",,
NO_BARCODE,cin7,EXT-RW-3141-8.6,,3141 Chukka Briar Oil Slick 8.5,"no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,cin7,EXT-RW-3141-9,,3141 Chukka Briar Oil Slick 9,"no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,cin7,EXT-RW-3141-9.5,,3141 Chukka Briar Oil Slick 9.5,"no barcode, not SS27",,
NO_BARCODE,cin7,EXT-RW-875-10,,875 Classic Moc 10,"no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,cin7,EXT-RW-875-10.5,,875 Classic Moc 10.5,"no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,cin7,EXT-RW-875-11,,875 Classic Moc 11,"no barcode, not SS27",,
NO_BARCODE,cin7,EXT-RW-875-11.5,,875 Classic Moc 11.5,"no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,cin7,EXT-RW-875-12,,875 Classic Moc 12,"no barcode, not SS27",,
NO_BARCODE,cin7,EXT-RW-875-14,,875 Classic Moc 14,"no barcode, not SS27",,
NO_BARCODE,cin7,EXT-RW-875-15,,875 Classic Moc 15,"no barcode, not SS27",,
NO_BARCODE,cin7,EXT-RW-875-6.5,,875 Classic Moc 6.5,"no barcode, not SS27",,
NO_BARCODE,cin7,EXT-RW-875-7,,875 Classic Moc 7,"no barcode, not SS27",,
NO_BARCODE,cin7,EXT-RW-875-7.5,,875 Classic Moc 7.5,"no barcode, not SS27",,
NO_BARCODE,cin7,EXT-RW-875-8,,875 Classic Moc 8,"no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,cin7,EXT-RW-875-8.5,,875 Classic Moc 8.5,"no barcode, not SS27",,
NO_BARCODE,cin7,EXT-RW-875-9,,875 Classic Moc 9,"no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,cin7,EXT-RW-875-9.5,,875 Classic Moc 9.5,"no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,cin7,EXT-ST-CRSSM3-SG-OS,,Cirrus No. 3 Iron Steamer - Sage OS,"no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,cin7,FRAKT,,Frakt,"no barcode, not SS27",,
NO_BARCODE,cin7,GFT-1000,,Gift Card 1000 NOK,"no barcode, not SS27",,
NO_BARCODE,cin7,GFT-1500,,Gift Card 1500 NOK,"no barcode, not SS27",,
NO_BARCODE,cin7,GFT-200,,Gift Card 200 NOK,"no barcode, not SS27",,
NO_BARCODE,cin7,GFT-2000,,Gift Card 2000 NOK,"no barcode, not SS27",,
NO_BARCODE,cin7,GFT-2500,,Gift Card 2500 NOK,"no barcode, not SS27",,
NO_BARCODE,cin7,GFT-3000,,Gift Card 3000 NOK,"no barcode, not SS27",,
NO_BARCODE,cin7,GFT-4000,,Gift Card 4000 NOK,"no barcode, not SS27",,
NO_BARCODE,cin7,GFT-500,,Gift Card 500 NOK,"no barcode, not SS27",,
NO_BARCODE,cin7,GFT-5000,,Gift Card 5000 NOK,"no barcode, not SS27",,
NO_BARCODE,cin7,GFTCRD,,Gift Card,"no barcode, not SS27",,
NO_BARCODE,cin7,GFTWRP,,Gift Wrap,"no barcode, not SS27",SERVICE,CONTINUITY
NO_BARCODE,cin7,GH-WMN-PENNY-BLACK-38.5,,WMN Penny Black 38.5,"no barcode, not SS27",,
NO_BARCODE,cin7,Giftwrapping,,Giftwrapping,"no barcode, not SS27",,
NO_BARCODE,cin7,HPACK-SBK,,Hanger pack - Skjørt/bukse med klype,"no barcode, not SS27",,
NO_BARCODE,cin7,Keri Japan Black,,Keri Japan Black,"no barcode, not SS27",,
NO_BARCODE,cin7,LIV-ABBY-WHT-L,,"Abby White, L","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-ABBY-WHT-M,,"Abby White, M","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-ABBY-WHT-S,,"Abby White, S","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-ABBY-WHT-XL,,"Abby White, XL","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-ABBY-WHT-XS,,"Abby White, XS","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-ADN-BLCK-OX-L,,"Aiden Black Ox, L","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-ADN-BLCK-OX-M,,"Aiden Black Ox, M","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-ADN-BLCK-OX-S,,"Aiden Black Ox, S","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-ADN-BLCK-OX-XL,,"Aiden Black Ox, XL","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-ADN-BLCK-OX-XS,,"Aiden Black Ox, XS","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-ADN-WHT-OX-L,,"Aiden White Ox, L","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-ADN-WHT-OX-M,,"Aiden White Ox, M","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-ADN-WHT-OX-S,,"Aiden White Ox, S","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-ADN-WHT-OX-XL,,"Aiden White Ox, XL","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-ADN-WHT-OX-XS,,"Aiden White Ox, XS","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-ADNOX-WHT-L,,"Aiden White Ox, L","no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,cin7,LIV-ADNOX-WHT-M,,"Aiden White Ox, M","no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,cin7,LIV-ADNOX-WHT-S,,"Aiden White Ox, S","no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,cin7,LIV-ADNOX-WHT-XS,,"Aiden White Ox, XS","no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,cin7,LIV-ADNPP-BL-CHCK-L,,"Aiden Blue Check Pop, L","no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,cin7,LIV-ADNPP-BL-CHCK-M,,"Aiden Blue Check Pop, M","no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,cin7,LIV-ADNPP-BL-CHCK-S,,"Aiden Blue Check Pop, S","no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,cin7,LIV-ADNPP-BL-CHCK-XS,,"Aiden Blue Check Pop, XS","no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,cin7,LIV-ADNPP-BRWN-STRP-L,,"Aiden Brown Stripe Pop, L","no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,cin7,LIV-ADNPP-BRWN-STRP-M,,"Aiden Brown Stripe Pop, M","no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,cin7,LIV-ADNPP-BRWN-STRP-S,,"Aiden Brown Stripe Pop, S","no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,cin7,LIV-ADNPP-BRWN-STRP-XS,,"Aiden Brown Stripe Pop, XS","no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,cin7,LIV-AR-BLCK-L,,"Aria Black, L","no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,cin7,LIV-AR-BLCK-M,,"Aria Black, M","no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,cin7,LIV-AR-BLCK-S,,"Aria Black, S","no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,cin7,LIV-AR-BLCK-XL,,"Aria Black, XL","no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,cin7,LIV-AR-BLCK-XS,,"Aria Black, XS","no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,cin7,LIV-BAL-CTNT-L,,"Bale Chestnut Casentino, L","no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,cin7,LIV-BAL-CTNT-M,,"Bale Chestnut Casentino, M","no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,cin7,LIV-BAL-CTNT-XL,,"Bale Chestnut Casentino, XL","no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,cin7,LIV-BAL-CTNT-XS/S,,"Bale Chestnut Casentino, XS/S","no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,cin7,LIV-BLK-BLCK-2XL,,"Blake Black, 2XL","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-BLK-BLCK-3XL,,"Blake Black, 3XL","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-BLK-BLCK-L,,"Blake Black, L","no barcode, not SS27",MERCHANDISE,"CONTINUITY,FW26"
NO_BARCODE,cin7,LIV-BLK-BLCK-M,,"Blake Black, M","no barcode, not SS27",MERCHANDISE,"CONTINUITY,FW26"
NO_BARCODE,cin7,LIV-BLK-BLCK-M/L,,"Blake Black, M/L","no barcode, not SS27",MERCHANDISE,"CONTINUITY,FW26"
NO_BARCODE,cin7,LIV-BLK-BLCK-S,,"Blake Black, S","no barcode, not SS27",MERCHANDISE,"CONTINUITY,FW26"
NO_BARCODE,cin7,LIV-BLK-BLCK-XL,,"Blake Black, XL","no barcode, not SS27",MERCHANDISE,"CONTINUITY,FW26"
NO_BARCODE,cin7,LIV-BLK-BLCK-XS/S,,"Blake Black, XS/S","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-BLK-TP-2XL,,"Blake Taupe, 2XL","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-BLK-TP-3XL,,"Blake Taupe, 3XL","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-BLK-TP-L,,"Blake Taupe, L","no barcode, not SS27",MERCHANDISE,"CONTINUITY,FW26"
NO_BARCODE,cin7,LIV-BLK-TP-M,,"Blake Taupe, M","no barcode, not SS27",MERCHANDISE,"CONTINUITY,FW26"
NO_BARCODE,cin7,LIV-BLK-TP-M/L,,"Blake Taupe, M/L","no barcode, not SS27",MERCHANDISE,"CONTINUITY,FW26"
NO_BARCODE,cin7,LIV-BLK-TP-S,,"Blake Taupe, S","no barcode, not SS27",MERCHANDISE,"CONTINUITY,FW26"
NO_BARCODE,cin7,LIV-BLK-TP-XL,,"Blake Taupe, XL","no barcode, not SS27",MERCHANDISE,"CONTINUITY,FW26"
NO_BARCODE,cin7,LIV-BLK-TP-XS/S,,"Blake Taupe, XS/S","no barcode, not SS27",MERCHANDISE,"CONTINUITY,FW26"
NO_BARCODE,cin7,LIV-BRKL-BG-CHCK-L,,"Barkle Beige Check, L","no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,cin7,LIV-BRKL-BG-CHCK-M,,"Barkle Beige Check, M","no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,cin7,LIV-BRKL-BG-CHCK-S,,"Barkle Beige Check, S","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-BRKL-BG-CHCK-XL,,"Barkle Beige Check, XL","no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,cin7,LIV-BRKL-BG-CHCK-XS/S,,"Barkle Beige Check, XS/S","no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,cin7,LIV-BRKL-BLCK-L,,"Barkle Black Casentino, L","no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,cin7,LIV-BRKL-BLCK-M,,"Barkle Black Casentino, M","no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,cin7,LIV-BRKL-BLCK-S,,"Barkle Black Casentino, S","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-BRKL-BLCK-XL,,"Barkle Black Casentino, XL","no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,cin7,LIV-BRKL-BLCK-XS/S,,"Barkle Black Casentino, XS/S","no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,cin7,LIV-BRNS-22.5-OZ-JPN-HVY-SLVG-2832,,"Barnes 22.5 Oz Japan Heavy Selvage, 2832","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-BRNS-22.5-OZ-JPN-HVY-SLVG-2932,,"Barnes 22.5 Oz Japan Heavy Selvage, 2932","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-BRNS-22.5-OZ-JPN-HVY-SLVG-2934,,"Barnes 22.5 Oz Japan Heavy Selvage, 2934","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-BRNS-22.5-OZ-JPN-HVY-SLVG-3032,,"Barnes 22.5 Oz Japan Heavy Selvage, 3032","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-BRNS-22.5-OZ-JPN-HVY-SLVG-3034,,"Barnes 22.5 Oz Japan Heavy Selvage, 3034","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-BRNS-22.5-OZ-JPN-HVY-SLVG-3132,,"Barnes 22.5 Oz Japan Heavy Selvage, 3132","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-BRNS-22.5-OZ-JPN-HVY-SLVG-3134,,"Barnes 22.5 Oz Japan Heavy Selvage, 3134","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-BRNS-22.5-OZ-JPN-HVY-SLVG-3232,,"Barnes 22.5 Oz Japan Heavy Selvage, 3232","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-BRNS-22.5-OZ-JPN-HVY-SLVG-3234,,"Barnes 22.5 Oz Japan Heavy Selvage, 3234","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-BRNS-22.5-OZ-JPN-HVY-SLVG-3332,,"Barnes 22.5 Oz Japan Heavy Selvage, 3332","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-BRNS-22.5-OZ-JPN-HVY-SLVG-3334,,"Barnes 22.5 Oz Japan Heavy Selvage, 3334","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-BRNS-22.5-OZ-JPN-HVY-SLVG-3432,,"Barnes 22.5 Oz Japan Heavy Selvage, 3432","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-BRNS-22.5-OZ-JPN-HVY-SLVG-3434,,"Barnes 22.5 Oz Japan Heavy Selvage, 3434","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-BRNS-22.5-OZ-JPN-HVY-SLVG-3632,,"Barnes 22.5 Oz Japan Heavy Selvage, 3632","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-BRNS-22.5-OZ-JPN-HVY-SLVG-3634,,"Barnes 22.5 Oz Japan Heavy Selvage, 3634","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-BRNS-22.5-OZ-JPN-HVY-SLVG-3834,,"Barnes 22.5 Oz Japan Heavy Selvage, 3834","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-BRNS-22.5-OZ-JPN-HVY-SLVG-4034,,"Barnes 22.5 Oz Japan Heavy Selvage, 4034","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-BRNS-JPN-GRVL-2934,,"Barnes Japan Gravel, 2934","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-BRNS-JPN-GRVL-3834,,"Barnes Japan Gravel, 3834","no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,cin7,LIV-BRNS-JPN-GRVL-4034,,"Barnes Japan Gravel, 4034","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-BRNS-MD-2832,,"Barnes Mud, 2832","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-BRNS-MD-2932,,"Barnes Mud, 2932","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-BRNS-MD-2934,,"Barnes Mud, 2934","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-BRNS-MD-3032,,"Barnes Mud, 3032","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-BRNS-MD-3034,,"Barnes Mud, 3034","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-BRNS-MD-3132,,"Barnes Mud, 3132","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-BRNS-MD-3134,,"Barnes Mud, 3134","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-BRNS-MD-3232,,"Barnes Mud, 3232","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-BRNS-MD-3234,,"Barnes Mud, 3234","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-BRNS-MD-3332,,"Barnes Mud, 3332","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-BRNS-MD-3334,,"Barnes Mud, 3334","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-BRNS-MD-3432,,"Barnes Mud, 3432","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-BRNS-MD-3434,,"Barnes Mud, 3434","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-BRNS-MD-3632,,"Barnes Mud, 3632","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-BRNS-MD-3634,,"Barnes Mud, 3634","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-BRNS-MD-3834,,"Barnes Mud, 3834","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-BRNS-MD-4034,,"Barnes Mud, 4034","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-BWSR-BLCK-L,,"Bowser Black, L","no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,cin7,LIV-BWSR-BLCK-M,,"Bowser Black, M","no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,cin7,LIV-BWSR-BLCK-S,,"Bowser Black, S","no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,cin7,LIV-BWSR-BLCK-XL,,"Bowser Black, XL","no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,cin7,LIV-BWSR-BLCK-XS,,"Bowser Black, XS","no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,cin7,LIV-CNNLY-BRWN-CRD-2XL,,"Connely Brown Cord, 2XL","no barcode, not SS27",MERCHANDISE,CONTINUITY
NO_BARCODE,cin7,LIV-CNNLY-BRWN-CRD-3XL,,"Connely Brown Cord, 3XL","no barcode, not SS27",,
NO_BARCODE,cin7,LIV-CNNLY-BRWN-CRD-L,,"Connely Brown Cord, L","no barcode, not SS27",MERCHANDISE,CONTINUITY
